site_id,direction,day,hour,latitude,longitude,actual_count,predicted_count,signed_error
25,out,15,7,51.136795,5.597669,22.0,11.068660634687447,10.931339365312553
25,out,15,8,51.136795,5.597669,98.0,56.16576377544331,41.83423622455669
25,out,15,9,51.136795,5.597669,7.0,12.692420257412062,-5.692420257412062
25,out,15,10,51.136795,5.597669,19.0,16.562580732431982,2.4374192675680177
25,out,15,11,51.136795,5.597669,9.0,11.66448181849005,-2.6644818184900494
25,out,15,12,51.136795,5.597669,30.0,28.242548161740896,1.7574518382591044
25,out,15,13,51.136795,5.597669,13.0,18.267152105114857,-5.267152105114857
25,out,15,14,51.136795,5.597669,8.0,18.267152105114857,-10.267152105114857
25,out,15,15,51.136795,5.597669,9.0,48.65369671224481,-39.65369671224481
25,out,15,16,51.136795,5.597669,11.0,23.800931965307445,-12.800931965307445
25,out,15,17,51.136795,5.597669,6.0,11.730683517988924,-5.730683517988924
25,out,15,18,51.136795,5.597669,4.0,5.97938939998649,-1.9793893999864904
25,out,15,19,51.136795,5.597669,1.0,3.300451086405795,-2.300451086405795
25,out,15,20,51.136795,5.597669,2.0,3.379546181568435,-1.379546181568435
25,out,15,21,51.136795,5.597669,2.0,2.0113820393296122,-0.011382039329612237
25,out,15,22,51.136795,5.597669,2.0,2.127169025534888,-0.12716902553488785
25,out,15,23,51.136795,5.597669,0.0,0.686759433210782,-0.686759433210782
26,in,15,0,50.86995,4.45444,1.0,0.7380365581545816,0.2619634418454184
26,in,15,1,50.86995,4.45444,1.0,0.6000069657022964,0.3999930342977036
26,in,15,2,50.86995,4.45444,0.0,0.3994866140512495,-0.3994866140512495
26,in,15,3,50.86995,4.45444,0.0,0.3994866140512495,-0.3994866140512495
26,in,15,4,50.86995,4.45444,0.0,0.5316638625867925,-0.5316638625867925
26,in,15,5,50.86995,4.45444,0.0,2.2903159059869465,-2.2903159059869465
26,in,15,6,50.86995,4.45444,10.0,4.163640574475942,5.836359425524058
26,in,15,7,50.86995,4.45444,22.0,22.13006024916811,-0.13006024916811043
26,in,15,8,50.86995,4.45444,17.0,22.13006024916811,-5.13006024916811
26,in,15,9,50.86995,4.45444,6.0,20.769352861087036,-14.769352861087036
26,in,15,10,50.86995,4.45444,10.0,20.769352861087036,-10.769352861087036
26,in,15,11,50.86995,4.45444,2.0,20.769352861087036,-18.769352861087036
26,in,15,12,50.86995,4.45444,7.0,20.769352861087036,-13.769352861087036
26,in,15,13,50.86995,4.45444,9.0,20.769352861087036,-11.769352861087036
26,in,15,14,50.86995,4.45444,7.0,20.769352861087036,-13.769352861087036
26,in,15,15,50.86995,4.45444,13.0,23.227744409968533,-10.227744409968533
26,in,15,16,50.86995,4.45444,12.0,30.04811607228315,-18.04811607228315
26,in,15,17,50.86995,4.45444,24.0,30.04811607228315,-6.04811607228315
26,in,15,18,50.86995,4.45444,28.0,29.673113649985638,-1.6731136499856376
26,in,15,19,50.86995,4.45444,19.0,15.096515129768006,3.9034848702319938
26,in,15,20,50.86995,4.45444,9.0,13.986322525743969,-4.986322525743969
26,in,15,21,50.86995,4.45444,2.0,3.789199033231414,-1.789199033231414
26,in,15,22,50.86995,4.45444,3.0,3.789199033231414,-0.789199033231414
26,in,15,23,50.86995,4.45444,2.0,1.8196774568689238,0.1803225431310762
26,out,15,0,50.86995,4.45444,1.0,0.7380365581545816,0.2619634418454184
26,out,15,1,50.86995,4.45444,1.0,0.6000069657022964,0.3999930342977036
26,out,15,2,50.86995,4.45444,0.0,0.3994866140512495,-0.3994866140512495
26,out,15,3,50.86995,4.45444,0.0,0.3994866140512495,-0.3994866140512495
26,out,15,4,50.86995,4.45444,2.0,0.5316638625867925,1.4683361374132073
26,out,15,5,50.86995,4.45444,4.0,2.2903159059869465,1.7096840940130535
26,out,15,6,50.86995,4.45444,7.0,4.163640574475942,2.8363594255240576
26,out,15,7,50.86995,4.45444,22.0,22.13006024916811,-0.13006024916811043
26,out,15,8,50.86995,4.45444,44.0,22.13006024916811,21.86993975083189
26,out,15,9,50.86995,4.45444,20.0,20.769352861087036,-0.7693528610870359
26,out,15,10,50.86995,4.45444,109.0,20.769352861087036,88.23064713891296
26,out,15,11,50.86995,4.45444,3.0,20.769352861087036,-17.769352861087036
26,out,15,12,50.86995,4.45444,14.0,20.769352861087036,-6.769352861087036
26,out,15,13,50.86995,4.45444,16.0,20.769352861087036,-4.769352861087036
26,out,15,14,50.86995,4.45444,13.0,20.769352861087036,-7.769352861087036
26,out,15,15,50.86995,4.45444,10.0,23.227744409968533,-13.227744409968533
26,out,15,16,50.86995,4.45444,23.0,30.04811607228315,-7.04811607228315
26,out,15,17,50.86995,4.45444,23.0,30.04811607228315,-7.04811607228315
26,out,15,18,50.86995,4.45444,30.0,29.673113649985638,0.3268863500143624
26,out,15,19,50.86995,4.45444,16.0,15.096515129768006,0.9034848702319938
26,out,15,20,50.86995,4.45444,18.0,13.986322525743969,4.013677474256031
26,out,15,21,50.86995,4.45444,7.0,3.789199033231414,3.210800966768586
26,out,15,22,50.86995,4.45444,1.0,3.789199033231414,-2.789199033231414
26,out,15,23,50.86995,4.45444,1.0,1.8196774568689238,-0.8196774568689238
27,in,15,0,50.92127,4.34013,0.0,0.5460721136595907,-0.5460721136595907
27,in,15,1,50.92127,4.34013,0.0,0.45071012658551074,-0.45071012658551074
27,in,15,2,50.92127,4.34013,0.0,0.45071012658551074,-0.45071012658551074
27,in,15,3,50.92127,4.34013,2.0,0.45071012658551074,1.5492898734144893
27,in,15,4,50.92127,4.34013,1.0,1.0526380398519604,-0.05263803985196036
27,in,15,5,50.92127,4.34013,5.0,1.2342145629013102,3.76578543709869
27,in,15,6,50.92127,4.34013,11.0,5.284632681653444,5.715367318346556
27,in,15,7,50.92127,4.34013,37.0,17.38361740932198,19.61638259067802
27,in,15,8,50.92127,4.34013,35.0,17.38361740932198,17.61638259067802
27,in,15,9,50.92127,4.34013,8.0,7.897339175263027,0.10266082473697313
27,in,15,10,50.92127,4.34013,1.0,7.897339175263027,-6.897339175263027
27,in,15,11,50.92127,4.34013,0.0,7.897339175263027,-7.897339175263027
27,in,15,12,50.92127,4.34013,2.0,7.897339175263027,-5.897339175263027
27,in,15,13,50.92127,4.34013,9.0,7.897339175263027,1.1026608247369731
27,in,15,14,50.92127,4.34013,4.0,7.897339175263027,-3.897339175263027
27,in,15,15,50.92127,4.34013,8.0,13.755930671234548,-5.755930671234548
27,in,15,16,50.92127,4.34013,5.0,15.497916081026979,-10.497916081026979
27,in,15,17,50.92127,4.34013,6.0,15.497916081026979,-9.497916081026979
27,in,15,18,50.92127,4.34013,5.0,10.332848667668388,-5.332848667668388
27,in,15,19,50.92127,4.34013,5.0,7.393829773132676,-2.3938297731326763
27,in,15,20,50.92127,4.34013,5.0,6.643457600421055,-1.6434576004210548
27,in,15,21,50.92127,4.34013,1.0,3.0583728328535087,-2.0583728328535087
27,in,15,22,50.92127,4.34013,0.0,2.2387927473958764,-2.2387927473958764
27,in,15,23,50.92127,4.34013,3.0,1.1876805194504148,1.8123194805495852
27,out,15,0,50.92127,4.34013,0.0,0.5460721136595907,-0.5460721136595907
27,out,15,1,50.92127,4.34013,0.0,0.45071012658551074,-0.45071012658551074
27,out,15,2,50.92127,4.34013,0.0,0.45071012658551074,-0.45071012658551074
27,out,15,3,50.92127,4.34013,0.0,0.45071012658551074,-0.45071012658551074
27,out,15,4,50.92127,4.34013,0.0,1.0526380398519604,-1.0526380398519604
27,out,15,5,50.92127,4.34013,1.0,1.2342145629013102,-0.23421456290131015
27,out,15,6,50.92127,4.34013,4.0,5.284632681653444,-1.2846326816534441
27,out,15,7,50.92127,4.34013,9.0,17.38361740932198,-8.383617409321982
27,out,15,8,50.92127,4.34013,2.0,17.38361740932198,-15.383617409321982
27,out,15,9,50.92127,4.34013,1.0,7.897339175263027,-6.897339175263027
27,out,15,10,50.92127,4.34013,1.0,7.897339175263027,-6.897339175263027
27,out,15,11,50.92127,4.34013,0.0,7.897339175263027,-7.897339175263027
27,out,15,12,50.92127,4.34013,10.0,7.897339175263027,2.102660824736973
27,out,15,13,50.92127,4.34013,11.0,7.897339175263027,3.102660824736973
27,out,15,14,50.92127,4.34013,6.0,7.897339175263027,-1.8973391752630269
27,out,15,15,50.92127,4.34013,11.0,13.755930671234548,-2.755930671234548
27,out,15,16,50.92127,4.34013,21.0,15.497916081026979,5.502083918973021
27,out,15,17,50.92127,4.34013,15.0,15.497916081026979,-0.49791608102697893
27,out,15,18,50.92127,4.34013,9.0,10.332848667668388,-1.3328486676683884
27,out,15,19,50.92127,4.34013,13.0,7.393829773132676,5.606170226867324
27,out,15,20,50.92127,4.34013,1.0,6.643457600421055,-5.643457600421055
27,out,15,21,50.92127,4.34013,1.0,3.0583728328535087,-2.0583728328535087
27,out,15,22,50.92127,4.34013,1.0,2.2387927473958764,-1.2387927473958764
27,out,15,23,50.92127,4.34013,2.0,1.1876805194504148,0.8123194805495852
28,in,15,0,50.75488,5.30314,0.0,0.13554541470469372,-0.13554541470469372
28,in,15,1,50.75488,5.30314,0.0,0.10045518530448948,-0.10045518530448948
28,in,15,2,50.75488,5.30314,0.0,0.10045518530448948,-0.10045518530448948
28,in,15,3,50.75488,5.30314,0.0,0.09971414010298606,-0.09971414010298606
28,in,15,4,50.75488,5.30314,0.0,0.12101824537813867,-0.12101824537813867
28,in,15,5,50.75488,5.30314,0.0,0.9656518025138046,-0.9656518025138046
28,in,15,6,50.75488,5.30314,0.0,0.04697500490908268,-0.04697500490908268
28,in,15,7,50.75488,5.30314,1.0,1.2610780427408874,-0.2610780427408874
28,in,15,8,50.75488,5.30314,0.0,1.2610780427408874,-1.2610780427408874
28,in,15,9,50.75488,5.30314,0.0,1.3232813276043114,-1.3232813276043114
28,in,15,10,50.75488,5.30314,0.0,1.73021731279855,-1.73021731279855
28,in,15,11,50.75488,5.30314,0.0,2.4010418178682382,-2.4010418178682382
28,in,15,12,50.75488,5.30314,0.0,2.633586620047114,-2.633586620047114
28,in,15,13,50.75488,5.30314,0.0,2.643061496315883,-2.643061496315883
28,in,15,14,50.75488,5.30314,0.0,2.643061496315883,-2.643061496315883
28,in,15,15,50.75488,5.30314,0.0,4.77248008974405,-4.77248008974405
28,in,15,16,50.75488,5.30314,0.0,2.6848052748393867,-2.6848052748393867
28,in,15,17,50.75488,5.30314,0.0,2.6848052748393867,-2.6848052748393867
28,in,15,18,50.75488,5.30314,0.0,1.9900344140409394,-1.9900344140409394
28,in,15,19,50.75488,5.30314,0.0,1.2305023649632134,-1.2305023649632134
28,in,15,20,50.75488,5.30314,0.0,1.1368925803243592,-1.1368925803243592
28,in,15,21,50.75488,5.30314,0.0,0.3680412736390378,-0.3680412736390378
28,in,15,22,50.75488,5.30314,0.0,0.36701612956781354,-0.36701612956781354
28,in,15,23,50.75488,5.30314,0.0,0.27764468277563803,-0.27764468277563803
28,out,15,0,50.75488,5.30314,1.0,0.13554541470469372,0.8644545852953063
28,out,15,1,50.75488,5.30314,0.0,0.10045518530448948,-0.10045518530448948
28,out,15,2,50.75488,5.30314,1.0,0.10045518530448948,0.8995448146955105
28,out,15,3,50.75488,5.30314,0.0,0.09971414010298606,-0.09971414010298606
28,out,15,4,50.75488,5.30314,0.0,0.12101824537813867,-0.12101824537813867
28,out,15,5,50.75488,5.30314,0.0,0.9656518025138046,-0.9656518025138046
28,out,15,6,50.75488,5.30314,0.0,0.04697500490908268,-0.04697500490908268
28,out,15,7,50.75488,5.30314,0.0,1.2610780427408874,-1.2610780427408874
28,out,15,8,50.75488,5.30314,1.0,1.2610780427408874,-0.2610780427408874
28,out,15,9,50.75488,5.30314,0.0,1.3232813276043114,-1.3232813276043114
28,out,15,10,50.75488,5.30314,1.0,1.73021731279855,-0.7302173127985501
28,out,15,11,50.75488,5.30314,0.0,2.4010418178682382,-2.4010418178682382
28,out,15,12,50.75488,5.30314,1.0,2.633586620047114,-1.6335866200471139
28,out,15,13,50.75488,5.30314,0.0,2.643061496315883,-2.643061496315883
28,out,15,14,50.75488,5.30314,2.0,2.643061496315883,-0.6430614963158829
28,out,15,15,50.75488,5.30314,0.0,4.77248008974405,-4.77248008974405
28,out,15,16,50.75488,5.30314,2.0,2.6848052748393867,-0.6848052748393867
28,out,15,17,50.75488,5.30314,3.0,2.6848052748393867,0.3151947251606133
28,out,15,18,50.75488,5.30314,0.0,1.9900344140409394,-1.9900344140409394
28,out,15,19,50.75488,5.30314,1.0,1.2305023649632134,-0.2305023649632134
28,out,15,20,50.75488,5.30314,1.0,1.1368925803243592,-0.13689258032435925
28,out,15,21,50.75488,5.30314,0.0,0.3680412736390378,-0.3680412736390378
28,out,15,22,50.75488,5.30314,0.0,0.36701612956781354,-0.36701612956781354
28,out,15,23,50.75488,5.30314,0.0,0.27764468277563803,-0.27764468277563803
29,in,15,0,50.79286,5.52825,0.0,0.7281294603551316,-0.7281294603551316
29,in,15,1,50.79286,5.52825,0.0,0.5931329792006452,-0.5931329792006452
29,in,15,2,50.79286,5.52825,1.0,0.5841333899042267,0.4158666100957733
29,in,15,3,50.79286,5.52825,0.0,0.5841333899042267,-0.5841333899042267
29,in,15,4,50.79286,5.52825,0.0,0.6117255219230465,-0.6117255219230465
29,in,15,5,50.79286,5.52825,0.0,2.052405976960391,-2.052405976960391
29,in,15,6,50.79286,5.52825,4.0,4.833036023890863,-0.8330360238908634
29,in,15,7,50.79286,5.52825,3.0,16.44512160308229,-13.445121603082288
29,in,15,8,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,in,15,9,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,in,15,10,50.79286,5.52825,0.0,11.915368717657918,-11.915368717657918
29,in,15,11,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,in,15,12,50.79286,5.52825,2.0,11.915368717657918,-9.915368717657918
29,in,15,13,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,in,15,14,50.79286,5.52825,5.0,11.915368717657918,-6.915368717657918
29,in,15,15,50.79286,5.52825,3.0,16.44512160308229,-13.445121603082288
29,in,15,16,50.79286,5.52825,9.0,11.915368717657918,-2.915368717657918
29,in,15,17,50.79286,5.52825,9.0,11.915368717657918,-2.915368717657918
29,in,15,18,50.79286,5.52825,3.0,11.915368717657918,-8.915368717657918
29,in,15,19,50.79286,5.52825,1.0,4.313370539378161,-3.3133705393781607
29,in,15,20,50.79286,5.52825,2.0,4.066322041547647,-2.0663220415476466
29,in,15,21,50.79286,5.52825,0.0,3.1748062240626895,-3.1748062240626895
29,in,15,22,50.79286,5.52825,11.0,3.1748062240626895,7.8251937759373105
29,in,15,23,50.79286,5.52825,0.0,0.968407253628126,-0.968407253628126
29,out,15,0,50.79286,5.52825,0.0,0.7281294603551316,-0.7281294603551316
29,out,15,1,50.79286,5.52825,0.0,0.5931329792006452,-0.5931329792006452
29,out,15,2,50.79286,5.52825,0.0,0.5841333899042267,-0.5841333899042267
29,out,15,3,50.79286,5.52825,0.0,0.5841333899042267,-0.5841333899042267
29,out,15,4,50.79286,5.52825,0.0,0.6117255219230465,-0.6117255219230465
29,out,15,5,50.79286,5.52825,7.0,2.052405976960391,4.947594023039609
29,out,15,6,50.79286,5.52825,7.0,4.833036023890863,2.1669639761091366
29,out,15,7,50.79286,5.52825,15.0,16.44512160308229,-1.4451216030822884
29,out,15,8,50.79286,5.52825,4.0,11.915368717657918,-7.915368717657918
29,out,15,9,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,out,15,10,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,out,15,11,50.79286,5.52825,0.0,11.915368717657918,-11.915368717657918
29,out,15,12,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,out,15,13,50.79286,5.52825,8.0,11.915368717657918,-3.915368717657918
29,out,15,14,50.79286,5.52825,0.0,11.915368717657918,-11.915368717657918
29,out,15,15,50.79286,5.52825,3.0,16.44512160308229,-13.445121603082288
29,out,15,16,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,out,15,17,50.79286,5.52825,2.0,11.915368717657918,-9.915368717657918
29,out,15,18,50.79286,5.52825,1.0,11.915368717657918,-10.915368717657918
29,out,15,19,50.79286,5.52825,1.0,4.313370539378161,-3.3133705393781607
29,out,15,20,50.79286,5.52825,3.0,4.066322041547647,-1.0663220415476466
29,out,15,21,50.79286,5.52825,1.0,3.1748062240626895,-2.1748062240626895
29,out,15,22,50.79286,5.52825,1.0,3.1748062240626895,-2.1748062240626895
29,out,15,23,50.79286,5.52825,0.0,0.968407253628126,-0.968407253628126
30,in,15,0,50.94374,5.17691,0.0,0.895738248559876,-0.895738248559876
30,in,15,1,50.94374,5.17691,1.0,0.7596662573447703,0.24033374265522967
30,in,15,2,50.94374,5.17691,0.0,0.7506666680483518,-0.7506666680483518
30,in,15,3,50.94374,5.17691,0.0,0.7506666680483518,-0.7506666680483518
30,in,15,4,50.94374,5.17691,0.0,0.803377235735945,-0.803377235735945
30,in,15,5,50.94374,5.17691,7.0,1.798042425405628,5.201957574594372
30,in,15,6,50.94374,5.17691,10.0,4.90284711599853,5.09715288400147
30,in,15,7,50.94374,5.17691,25.0,12.202558687355886,12.797441312644114
30,in,15,8,50.94374,5.17691,130.0,12.202558687355886,117.79744131264411
30,in,15,9,50.94374,5.17691,7.0,12.202558687355886,-5.202558687355886
30,in,15,10,50.94374,5.17691,12.0,12.202558687355886,-0.20255868735588578
30,in,15,11,50.94374,5.17691,7.0,12.202558687355886,-5.202558687355886
30,in,15,12,50.94374,5.17691,8.0,12.202558687355886,-4.202558687355886
30,in,15,13,50.94374,5.17691,7.0,12.202558687355886,-5.202558687355886
30,in,15,14,50.94374,5.17691,8.0,12.202558687355886,-4.202558687355886
30,in,15,15,50.94374,5.17691,7.0,16.732311572780258,-9.732311572780258
30,in,15,16,50.94374,5.17691,12.0,12.202558687355886,-0.20255868735588578
30,in,15,17,50.94374,5.17691,13.0,12.202558687355886,0.7974413126441142
30,in,15,18,50.94374,5.17691,3.0,12.202558687355886,-9.202558687355886
30,in,15,19,50.94374,5.17691,1.0,4.313370539378161,-3.3133705393781607
30,in,15,20,50.94374,5.17691,3.0,4.066322041547647,-1.0663220415476466
30,in,15,21,50.94374,5.17691,2.0,2.9919634037863396,-0.9919634037863396
30,in,15,22,50.94374,5.17691,0.0,2.9919634037863396,-2.9919634037863396
30,in,15,23,50.94374,5.17691,0.0,1.3218922646892326,-1.3218922646892326
30,out,15,0,50.94374,5.17691,1.0,0.895738248559876,0.10426175144012395
30,out,15,1,50.94374,5.17691,0.0,0.7596662573447703,-0.7596662573447703
30,out,15,2,50.94374,5.17691,0.0,0.7506666680483518,-0.7506666680483518
30,out,15,3,50.94374,5.17691,0.0,0.7506666680483518,-0.7506666680483518
30,out,15,4,50.94374,5.17691,0.0,0.803377235735945,-0.803377235735945
30,out,15,5,50.94374,5.17691,1.0,1.798042425405628,-0.798042425405628
30,out,15,6,50.94374,5.17691,2.0,4.90284711599853,-2.9028471159985303
30,out,15,7,50.94374,5.17691,1.0,12.202558687355886,-11.202558687355886
30,out,15,8,50.94374,5.17691,0.0,12.202558687355886,-12.202558687355886
30,out,15,9,50.94374,5.17691,1.0,12.202558687355886,-11.202558687355886
30,out,15,10,50.94374,5.17691,1.0,12.202558687355886,-11.202558687355886
30,out,15,11,50.94374,5.17691,1.0,12.202558687355886,-11.202558687355886
30,out,15,12,50.94374,5.17691,2.0,12.202558687355886,-10.202558687355886
30,out,15,13,50.94374,5.17691,2.0,12.202558687355886,-10.202558687355886
30,out,15,14,50.94374,5.17691,1.0,12.202558687355886,-11.202558687355886
30,out,15,15,50.94374,5.17691,2.0,16.732311572780258,-14.732311572780258
30,out,15,16,50.94374,5.17691,14.0,12.202558687355886,1.7974413126441142
30,out,15,17,50.94374,5.17691,2.0,12.202558687355886,-10.202558687355886
30,out,15,18,50.94374,5.17691,0.0,12.202558687355886,-12.202558687355886
30,out,15,19,50.94374,5.17691,2.0,4.313370539378161,-2.3133705393781607
30,out,15,20,50.94374,5.17691,1.0,4.066322041547647,-3.0663220415476466
30,out,15,21,50.94374,5.17691,0.0,2.9919634037863396,-2.9919634037863396
30,out,15,22,50.94374,5.17691,1.0,2.9919634037863396,-1.9919634037863396
30,out,15,23,50.94374,5.17691,0.0,1.3218922646892326,-1.3218922646892326
31,in,15,0,50.94366,5.1775,0.0,0.895738248559876,-0.895738248559876
31,in,15,1,50.94366,5.1775,0.0,0.772051022212506,-0.772051022212506
31,in,15,2,50.94366,5.1775,0.0,0.7630514329160875,-0.7630514329160875
31,in,15,3,50.94366,5.1775,0.0,0.7630514329160875,-0.7630514329160875
31,in,15,4,50.94366,5.1775,0.0,0.8081615202090984,-0.8081615202090984
31,in,15,5,50.94366,5.1775,0.0,1.798042425405628,-1.798042425405628
31,in,15,6,50.94366,5.1775,1.0,4.867637306003986,-3.867637306003986
31,in,15,7,50.94366,5.1775,0.0,12.202558687355886,-12.202558687355886
31,in,15,8,50.94366,5.1775,2.0,12.202558687355886,-10.202558687355886
31,in,15,9,50.94366,5.1775,2.0,12.202558687355886,-10.202558687355886
31,in,15,10,50.94366,5.1775,2.0,12.202558687355886,-10.202558687355886
31,in,15,11,50.94366,5.1775,0.0,12.202558687355886,-12.202558687355886
31,in,15,12,50.94366,5.1775,2.0,12.202558687355886,-10.202558687355886
31,in,15,13,50.94366,5.1775,2.0,12.202558687355886,-10.202558687355886
31,in,15,14,50.94366,5.1775,0.0,12.202558687355886,-12.202558687355886
31,in,15,15,50.94366,5.1775,1.0,16.732311572780258,-15.732311572780258
31,in,15,16,50.94366,5.1775,3.0,12.202558687355886,-9.202558687355886
31,in,15,17,50.94366,5.1775,0.0,12.202558687355886,-12.202558687355886
31,in,15,18,50.94366,5.1775,1.0,12.202558687355886,-11.202558687355886
31,in,15,19,50.94366,5.1775,1.0,4.313370539378161,-3.3133705393781607
31,in,15,20,50.94366,5.1775,0.0,4.066322041547647,-4.066322041547647
31,in,15,21,50.94366,5.1775,4.0,2.9919634037863396,1.0080365962136604
31,in,15,22,50.94366,5.1775,0.0,2.9919634037863396,-2.9919634037863396
31,in,15,23,50.94366,5.1775,3.0,1.3218922646892326,1.6781077353107674
31,out,15,0,50.94366,5.1775,0.0,0.895738248559876,-0.895738248559876
31,out,15,1,50.94366,5.1775,0.0,0.772051022212506,-0.772051022212506
31,out,15,2,50.94366,5.1775,0.0,0.7630514329160875,-0.7630514329160875
31,out,15,3,50.94366,5.1775,0.0,0.7630514329160875,-0.7630514329160875
31,out,15,4,50.94366,5.1775,0.0,0.8081615202090984,-0.8081615202090984
31,out,15,5,50.94366,5.1775,3.0,1.798042425405628,1.201957574594372
31,out,15,6,50.94366,5.1775,8.0,4.867637306003986,3.132362693996014
31,out,15,7,50.94366,5.1775,24.0,12.202558687355886,11.797441312644114
31,out,15,8,50.94366,5.1775,8.0,12.202558687355886,-4.202558687355886
31,out,15,9,50.94366,5.1775,8.0,12.202558687355886,-4.202558687355886
31,out,15,10,50.94366,5.1775,7.0,12.202558687355886,-5.202558687355886
31,out,15,11,50.94366,5.1775,7.0,12.202558687355886,-5.202558687355886
31,out,15,12,50.94366,5.1775,106.0,12.202558687355886,93.79744131264411
31,out,15,13,50.94366,5.1775,19.0,12.202558687355886,6.797441312644114
31,out,15,14,50.94366,5.1775,13.0,12.202558687355886,0.7974413126441142
31,out,15,15,50.94366,5.1775,11.0,16.732311572780258,-5.732311572780258
31,out,15,16,50.94366,5.1775,19.0,12.202558687355886,6.797441312644114
31,out,15,17,50.94366,5.1775,15.0,12.202558687355886,2.797441312644114
31,out,15,18,50.94366,5.1775,10.0,12.202558687355886,-2.202558687355886
31,out,15,19,50.94366,5.1775,11.0,4.313370539378161,6.686629460621839
31,out,15,20,50.94366,5.1775,1.0,4.066322041547647,-3.0663220415476466
31,out,15,21,50.94366,5.1775,3.0,2.9919634037863396,0.008036596213660374
31,out,15,22,50.94366,5.1775,2.0,2.9919634037863396,-0.9919634037863396
31,out,15,23,50.94366,5.1775,2.0,1.3218922646892326,0.6781077353107674
32,in,15,0,50.97971,5.20961,0.0,0.15998058589967223,-0.15998058589967223
32,in,15,1,50.97971,5.20961,0.0,0.11577250083853798,-0.11577250083853798
32,in,15,2,50.97971,5.20961,0.0,0.11577250083853798,-0.11577250083853798
32,in,15,3,50.97971,5.20961,0.0,0.11577250083853798,-0.11577250083853798
32,in,15,4,50.97971,5.20961,0.0,0.12867763489952028,-0.12867763489952028
32,in,15,5,50.97971,5.20961,0.0,0.4659282740369073,-0.4659282740369073
32,in,15,6,50.97971,5.20961,2.0,1.1738680368393795,0.8261319631606205
32,in,15,7,50.97971,5.20961,4.0,2.265731114904514,1.734268885095486
32,in,15,8,50.97971,5.20961,30.0,2.265731114904514,27.734268885095485
32,in,15,9,50.97971,5.20961,3.0,2.1019067770798316,0.8980932229201684
32,in,15,10,50.97971,5.20961,1.0,2.1019067770798316,-1.1019067770798316
32,in,15,11,50.97971,5.20961,0.0,2.1019067770798316,-2.1019067770798316
32,in,15,12,50.97971,5.20961,3.0,2.15916380996189,0.84083619003811
32,in,15,13,50.97971,5.20961,6.0,2.15916380996189,3.84083619003811
32,in,15,14,50.97971,5.20961,1.0,2.5110041153311964,-1.5110041153311964
32,in,15,15,50.97971,5.20961,4.0,3.8027702540526294,0.19722974594737064
32,in,15,16,50.97971,5.20961,2.0,3.097976043101967,-1.097976043101967
32,in,15,17,50.97971,5.20961,2.0,2.8797416363944244,-0.8797416363944244
32,in,15,18,50.97971,5.20961,2.0,2.7629333233762066,-0.7629333233762066
32,in,15,19,50.97971,5.20961,3.0,1.5880515473010595,1.4119484526989405
32,in,15,20,50.97971,5.20961,0.0,1.561599884814771,-1.561599884814771
32,in,15,21,50.97971,5.20961,1.0,0.6487208359549519,0.3512791640450481
32,in,15,22,50.97971,5.20961,1.0,0.6287524094232828,0.3712475905767172
32,in,15,23,50.97971,5.20961,1.0,0.27775388950521096,0.722246110494789
32,out,15,0,50.97971,5.20961,0.0,0.15998058589967223,-0.15998058589967223
32,out,15,1,50.97971,5.20961,0.0,0.11577250083853798,-0.11577250083853798
32,out,15,2,50.97971,5.20961,0.0,0.11577250083853798,-0.11577250083853798
32,out,15,3,50.97971,5.20961,0.0,0.11577250083853798,-0.11577250083853798
32,out,15,4,50.97971,5.20961,0.0,0.12867763489952028,-0.12867763489952028
32,out,15,5,50.97971,5.20961,0.0,0.4659282740369073,-0.4659282740369073
32,out,15,6,50.97971,5.20961,0.0,1.1738680368393795,-1.1738680368393795
32,out,15,7,50.97971,5.20961,0.0,2.265731114904514,-2.265731114904514
32,out,15,8,50.97971,5.20961,0.0,2.265731114904514,-2.265731114904514
32,out,15,9,50.97971,5.20961,0.0,2.1019067770798316,-2.1019067770798316
32,out,15,10,50.97971,5.20961,0.0,2.1019067770798316,-2.1019067770798316
32,out,15,11,50.97971,5.20961,0.0,2.1019067770798316,-2.1019067770798316
32,out,15,12,50.97971,5.20961,0.0,2.15916380996189,-2.15916380996189
32,out,15,13,50.97971,5.20961,0.0,2.15916380996189,-2.15916380996189
32,out,15,14,50.97971,5.20961,0.0,2.5110041153311964,-2.5110041153311964
32,out,15,15,50.97971,5.20961,2.0,3.8027702540526294,-1.8027702540526294
32,out,15,16,50.97971,5.20961,0.0,3.097976043101967,-3.097976043101967
32,out,15,17,50.97971,5.20961,0.0,2.8797416363944244,-2.8797416363944244
32,out,15,18,50.97971,5.20961,0.0,2.7629333233762066,-2.7629333233762066
32,out,15,19,50.97971,5.20961,0.0,1.5880515473010595,-1.5880515473010595
32,out,15,20,50.97971,5.20961,0.0,1.561599884814771,-1.561599884814771
32,out,15,21,50.97971,5.20961,0.0,0.6487208359549519,-0.6487208359549519
